D,T,O,H,L,C
2017-06-14,1057,1792.73,1793.07,1792.73,1792.93
2017-06-14,1058,1793.04,1793.14,1792.31,1792.35
2017-06-14,1059,1792.37,1792.42,1792.08,1792.08
2017-06-14,1100,1792.04,1792.31,1791.8,1792.08
2017-06-14,1101,1792.09,1792.33,1791.94,1792.09
2017-06-14,1102,1792.01,1794.25,1791.97,1794.11
2017-06-14,1103,1793.94,1794.41,1793.72,1794.14
2017-06-14,1104,1794.22,1794.5,1793.98,1794.25
2017-06-14,1105,1794.27,1794.53,1794.24,1794.36
2017-06-14,1106,1794.45,1794.53,1794.15,1794.32
2017-06-14,1107,1794.25,1795.14,1794.25,1795.14
2017-06-14,1108,1795.26,1796.2,1795.26,1796.2
2017-06-14,1109,1796.33,1796.72,1796.27,1796.72
2017-06-14,1110,1796.57,1796.67,1796.35,1796.67
2017-06-14,1111,1796.71,1796.78,1796.46,1796.6
2017-06-14,1112,1796.59,1796.82,1796.5,1796.66
2017-06-14,1113,1796.6,1796.68,1795.75,1795.75
2017-06-14,1114,1795.74,1795.82,1795.48,1795.73
2017-06-14,1115,1795.66,1795.88,1795.64,1795.85
2017-06-14,1116,1795.84,1796.73,1795.81,1796.73
2017-06-14,1117,1796.78,1796.96,1796.75,1796.94
2017-06-14,1118,1796.99,1797.03,1796.82,1796.86
2017-06-14,1119,1796.78,1796.78,1796.46,1796.51
2017-06-14,1120,1796.78,1797.23,1796.65,1797.04
2017-06-14,1121,1797.03,1797.57,1797.03,1797.54
2017-06-14,1122,1797.63,1798.04,1797.5,1797.91
2017-06-14,1123,1798.09,1798.19,1797.79,1797.87
2017-06-14,1124,1797.82,1797.97,1797.74,1797.88
2017-06-14,1125,1797.85,1798.1,1797.58,1797.91
2017-06-14,1126,1797.99,1798.06,1797.82,1797.86
2017-06-14,1127,1797.94,1798.02,1797.77,1797.84
2017-06-14,1128,1797.72,1797.73,1797.4,1797.43
2017-06-14,1129,1797.44,1797.44,1796.14,1796.55
2017-06-14,1300,1796.6,1796.99,1796.17,1796.37
2017-06-14,1301,1796.37,1796.37,1796.37,1796.37
2017-06-14,1302,1796.34,1796.34,1795.93,1795.93
2017-06-14,1303,1796.03,1796.22,1795.66,1795.66
2017-06-14,1304,1795.79,1795.79,1795.44,1795.55
2017-06-14,1305,1795.48,1795.64,1794.95,1795.06
2017-06-14,1306,1795.08,1795.08,1794.66,1794.66
2017-06-14,1307,1794.77,1794.97,1794.53,1794.7
2017-06-14,1308,1794.92,1795.03,1794.32,1794.71
2017-06-14,1309,1794.61,1795.09,1794.61,1795
2017-06-14,1310,1794.98,1795.13,1794.82,1794.83
2017-06-14,1311,1794.94,1794.98,1794.34,1794.43
2017-06-14,1312,1794.42,1794.42,1792.89,1792.99
2017-06-14,1313,1793.02,1793.02,1792.39,1792.64
2017-06-14,1314,1792.72,1792.75,1792.03,1792.05
2017-06-14,1315,1791.93,1792.04,1791.67,1791.67
2017-06-14,1316,1791.76,1792.26,1791.59,1792.26
2017-06-14,1317,1792.48,1793.14,1792.47,1793.14
2017-06-14,1318,1793.19,1793.5,1793.09,1793.31
2017-06-14,1319,1793.28,1793.65,1792.3,1792.57
2017-06-14,1320,1792.58,1792.58,1792.25,1792.3
2017-06-14,1321,1792.14,1792.27,1792.01,1792.21
2017-06-14,1322,1792.26,1792.91,1792.03,1792.83
2017-06-14,1323,1792.82,1794.37,1792.82,1794.37
2017-06-14,1324,1794.44,1794.99,1794.33,1794.99
2017-06-14,1325,1795.07,1795.21,1794.87,1794.89
2017-06-14,1326,1794.92,1795.26,1794.91,1795.07
2017-06-14,1327,1795.11,1795.11,1794.8,1794.98
2017-06-14,1328,1794.88,1794.97,1794.13,1794.48
2017-06-14,1329,1794.43,1794.62,1793.87,1794.08
2017-06-14,1330,1794.1,1794.23,1793.85,1794.05
2017-06-14,1331,1794,1794.88,1794,1794.76
2017-06-14,1332,1794.76,1795.22,1794.75,1795.13
2017-06-14,1333,1795,1795.58,1795,1795.44
2017-06-14,1334,1795.29,1795.83,1795.29,1795.74
2017-06-14,1335,1795.71,1796.12,1795.53,1796.07
2017-06-14,1336,1795.92,1796.64,1795.92,1796.42
2017-06-14,1337,1796.4,1796.74,1796.3,1796.68
2017-06-14,1338,1796.67,1796.67,1796.21,1796.21
2017-06-14,1339,1796.36,1796.46,1795.93,1796.22
2017-06-14,1340,1796.39,1796.39,1795.64,1795.82
2017-06-14,1341,1795.86,1795.99,1795.3,1795.59
2017-06-14,1342,1795.43,1795.71,1795.07,1795.36
2017-06-14,1343,1795.24,1795.4,1794.72,1794.72
2017-06-14,1344,1794.71,1794.91,1794.57,1794.76
2017-06-14,1345,1794.72,1794.75,1794.44,1794.44
2017-06-14,1346,1794.42,1794.59,1793.97,1793.98
2017-06-14,1347,1793.93,1794.38,1793.93,1794.17
2017-06-14,1348,1794,1794.06,1793.65,1793.82
2017-06-14,1349,1793.77,1793.77,1793.09,1793.09
2017-06-14,1350,1793.12,1793.22,1792.75,1792.75
2017-06-14,1351,1792.66,1792.9,1792.53,1792.53
2017-06-14,1352,1792.45,1792.89,1792.45,1792.69
2017-06-14,1353,1792.71,1792.95,1792.62,1792.87
2017-06-14,1354,1792.93,1793.28,1792.93,1793.04
2017-06-14,1355,1793.08,1793.22,1792.93,1792.98
2017-06-14,1356,1792.94,1793.23,1792.94,1793.13
2017-06-14,1357,1793.07,1793.25,1792.95,1793.12
2017-06-14,1358,1793.17,1793.17,1792.77,1792.88
2017-06-14,1359,1793.04,1793.04,1792.53,1792.7
2017-06-14,1400,1792.59,1792.69,1792.35,1792.42
2017-06-14,1401,1792.4,1792.42,1791.8,1791.8
2017-06-14,1402,1791.84,1791.84,1791.27,1791.37
2017-06-14,1403,1791.37,1791.49,1790.37,1790.37
2017-06-14,1404,1790.37,1790.37,1789.06,1789.06
2017-06-14,1405,1788.98,1789.45,1788.34,1788.34
2017-06-14,1406,1788.38,1789.69,1788.38,1789.17
2017-06-14,1407,1789.15,1789.4,1788.91,1789.37
2017-06-14,1408,1789.4,1789.65,1789.28,1789.31
2017-06-14,1409,1789.32,1789.63,1789.09,1789.63
2017-06-14,1410,1789.68,1790.41,1789.63,1790.32
2017-06-14,1411,1790.29,1790.88,1790.29,1790.83
2017-06-14,1412,1790.96,1791.38,1790.83,1790.89
2017-06-14,1413,1790.9,1791.53,1790.9,1791.53
2017-06-14,1414,1791.69,1791.82,1791.54,1791.72
2017-06-14,1415,1791.78,1791.83,1791.32,1791.32
2017-06-14,1416,1791.38,1791.42,1791.14,1791.19
2017-06-14,1417,1791.18,1791.18,1790.51,1790.51
2017-06-14,1418,1790.67,1790.75,1790.2,1790.28
2017-06-14,1419,1790.28,1790.45,1790.07,1790.18
2017-06-14,1420,1790.14,1790.14,1789.53,1789.7
2017-06-14,1421,1789.87,1789.87,1789.12,1789.26
2017-06-14,1422,1789.36,1790.63,1789.11,1790.63
2017-06-14,1423,1790.66,1791.9,1790.66,1791.88
2017-06-14,1424,1792.02,1793,1792.02,1792.99
2017-06-14,1425,1793.01,1793.74,1793.01,1793.58
2017-06-14,1426,1793.6,1793.74,1793.47,1793.74
2017-06-14,1427,1793.55,1793.63,1793.36,1793.6
2017-06-14,1428,1793.69,1793.84,1793.51,1793.79
2017-06-14,1429,1793.93,1793.99,1793.74,1793.76
2017-06-14,1430,1793.75,1794.11,1793.75,1793.94
2017-06-14,1431,1793.94,1794.03,1793.6,1793.65
2017-06-14,1432,1793.66,1793.75,1793.18,1793.25
2017-06-14,1433,1793.23,1793.3,1792.84,1793.15
2017-06-14,1434,1793.08,1793.19,1792.97,1793.05
2017-06-14,1435,1793.09,1793.44,1792.79,1793.03
2017-06-14,1436,1793.19,1793.2,1792.74,1792.81
2017-06-14,1437,1792.78,1793.01,1792.52,1792.65
2017-06-14,1438,1792.7,1792.74,1792.18,1792.18
2017-06-14,1439,1792.27,1792.27,1791.43,1791.47
2017-06-14,1440,1791.5,1791.5,1791.2,1791.35
2017-06-14,1441,1791.21,1791.21,1790.28,1790.28
2017-06-14,1442,1790.4,1790.78,1790.34,1790.34
2017-06-14,1443,1790.25,1790.57,1790.17,1790.27
2017-06-14,1444,1790.2,1790.6,1790.17,1790.48
2017-06-14,1445,1790.48,1790.89,1790.43,1790.79
2017-06-14,1446,1790.62,1791.09,1790.43,1790.44
2017-06-14,1447,1790.6,1790.64,1790.34,1790.42
2017-06-14,1448,1790.46,1790.77,1790.46,1790.64
2017-06-14,1449,1790.56,1791.87,1790.53,1791.69
2017-06-14,1450,1791.66,1791.66,1790.78,1791.47
2017-06-14,1451,1791.35,1792.06,1791.35,1791.88
2017-06-14,1452,1791.81,1791.93,1791.56,1791.56
2017-06-14,1453,1791.67,1791.74,1791.29,1791.33
2017-06-14,1454,1791.33,1791.4,1791,1791
2017-06-14,1455,1790.92,1791.21,1790.78,1790.83
2017-06-14,1456,1791.05,1791.11,1790.69,1790.69
2017-06-14,1457,1790.58,1791.24,1790.48,1790.68
2017-06-14,1458,1790.61,1790.73,1790.61,1790.73
2017-06-14,1459,1790.73,1790.73,1790.73,1790.73
2017-06-14,1500,1790.63,1790.63,1790.63,1790.63
2017-06-15,931,1788.81,1792.08,1788.42,1791.98
2017-06-15,932,1792.87,1795.56,1792.87,1795.39
2017-06-15,933,1795.25,1795.69,1795.24,1795.68
2017-06-15,934,1795.69,1796.42,1795.63,1796.42
2017-06-15,935,1796.28,1797.41,1796.28,1796.95
2017-06-15,936,1796.89,1798.41,1796.77,1798.03
2017-06-15,937,1798.42,1799.87,1798.08,1799.8
2017-06-15,938,1799.87,1800.22,1799.85,1800.1
2017-06-15,939,1800.14,1800.39,1799.98,1799.98
2017-06-15,940,1800.01,1801.18,1800.01,1801.02
2017-06-15,941,1801.83,1803.04,1801.63,1803.01
2017-06-15,942,1803.04,1803.12,1802.5,1802.5
2017-06-15,943,1802.66,1802.7,1801.9,1802.17
2017-06-15,944,1802.18,1802.2,1800.89,1801.05
2017-06-15,945,1800.91,1800.95,1800.44,1800.56
2017-06-15,946,1800.51,1800.54,1799.85,1799.85
2017-06-15,947,1799.82,1800.03,1799.73,1799.85
2017-06-15,948,1799.85,1800.38,1799.23,1799.35
2017-06-15,949,1799.37,1799.39,1798.63,1798.79
2017-06-15,950,1798.74,1798.74,1797.51,1797.64
2017-06-15,951,1797.74,1799.72,1797.71,1799.3
2017-06-15,952,1798.64,1798.64,1797.89,1798.05
2017-06-15,953,1798.12,1798.84,1797.89,1797.89
2017-06-15,954,1798.07,1798.11,1797.8,1798.09
2017-06-15,955,1798.13,1799.16,1798.05,1798.84
2017-06-15,956,1798.78,1798.78,1797.65,1797.65
2017-06-15,957,1797.76,1797.76,1797.32,1797.32
2017-06-15,958,1797.38,1797.38,1797.03,1797.03
2017-06-15,959,1797.14,1797.14,1796.66,1796.68
2017-06-15,1000,1796.68,1798.25,1796.46,1798
2017-06-15,1001,1798.77,1799.22,1798.36,1799.16
2017-06-15,1002,1799.22,1799.9,1799.22,1799.9
2017-06-15,1003,1799.96,1801,1799.89,1800.94
2017-06-15,1004,1800.93,1801.39,1800.93,1801.39
2017-06-15,1005,1801.34,1801.63,1801.32,1801.62
2017-06-15,1006,1801.68,1801.94,1801.42,1801.53
2017-06-15,1007,1801.53,1801.61,1800.86,1801.18
2017-06-15,1008,1801.22,1801.45,1800.8,1801.11
2017-06-15,1009,1801.14,1801.17,1800.86,1800.99
2017-06-15,1010,1801.06,1801.12,1800.75,1800.81
2017-06-15,1011,1800.93,1800.95,1800.45,1800.69
2017-06-15,1012,1800.7,1800.97,1800.6,1800.88
2017-06-15,1013,1800.96,1801.3,1800.84,1801.21
2017-06-15,1014,1800.77,1801.25,1800.68,1800.68
2017-06-15,1015,1800.52,1800.72,1800.42,1800.43
2017-06-15,1016,1799.8,1800.07,1798.89,1798.89
2017-06-15,1017,1798.71,1799,1798.32,1798.32
2017-06-15,1018,1798.34,1798.59,1797.93,1798.06
2017-06-15,1019,1797.99,1798.12,1797.71,1797.95
2017-06-15,1020,1798.16,1798.56,1798.03,1798.49
2017-06-15,1021,1798.4,1798.86,1798.4,1798.84
2017-06-15,1022,1798.84,1799.49,1798.84,1799.42
2017-06-15,1023,1799.42,1799.77,1799.41,1799.57
2017-06-15,1024,1799.52,1799.93,1799.43,1799.75
2017-06-15,1025,1799.7,1800.15,1799.67,1800.15
2017-06-15,1026,1800.14,1800.68,1800.13,1800.64
2017-06-15,1027,1800.78,1801.22,1800.78,1801.22
2017-06-15,1028,1801.27,1801.86,1801.27,1801.72
2017-06-15,1029,1801.83,1802.28,1801.83,1802.25
2017-06-15,1030,1802.18,1802.8,1802.18,1802.79
2017-06-15,1031,1802.9,1803.76,1802.9,1803.76
2017-06-15,1032,1803.57,1804.9,1803.55,1804.9
2017-06-15,1033,1804.76,1805.28,1804.75,1805.28
2017-06-15,1034,1805.14,1805.39,1805.05,1805.39
2017-06-15,1035,1805.27,1805.87,1805.27,1805.84
2017-06-15,1036,1805.86,1808.16,1805.84,1808.16
2017-06-15,1037,1808.1,1809.25,1808.05,1809.25
2017-06-15,1038,1809.5,1810.02,1809.4,1809.79
2017-06-15,1039,1809.81,1810.43,1809.81,1810.33
2017-06-15,1040,1810.22,1810.55,1810.1,1810.28
2017-06-15,1041,1810.41,1811.09,1810.41,1810.84
2017-06-15,1042,1811.04,1812.38,1811,1812.29
2017-06-15,1043,1812.31,1813.85,1812.31,1813.85
2017-06-15,1044,1813.42,1813.66,1813.19,1813.4
2017-06-15,1045,1813.31,1813.54,1812.7,1813.3
2017-06-15,1046,1813.23,1813.47,1812.32,1812.48
2017-06-15,1047,1812.4,1812.58,1812.23,1812.54
2017-06-15,1048,1812.52,1812.64,1812.02,1812.37
2017-06-15,1049,1812.4,1814.58,1812.26,1813.95
2017-06-15,1050,1813.69,1814.38,1813.63,1814.17
2017-06-15,1051,1814.18,1814.45,1814.13,1814.15
2017-06-15,1052,1813.87,1814.88,1813.87,1814.88
2017-06-15,1053,1814.89,1815.97,1814.89,1815.97
2017-06-15,1054,1816.72,1818.43,1816.3,1818.43
2017-06-15,1055,1817.74,1819.43,1817.74,1819.41
2017-06-15,1056,1819.43,1820.82,1819.43,1820.6
2017-06-15,1057,1820.69,1821.3,1820.37,1821.14
2017-06-15,1058,1821.12,1821.67,1821.07,1821.67
2017-06-15,1059,1821.66,1821.89,1821.29,1821.36
2017-06-15,1100,1821.34,1821.53,1820.66,1820.67
2017-06-15,1101,1820.86,1821.13,1820.48,1820.51
2017-06-15,1102,1820.52,1820.59,1820.23,1820.28
2017-06-15,1103,1820.14,1820.54,1820.14,1820.35
2017-06-15,1104,1820.36,1820.62,1820.21,1820.46
2017-06-15,1105,1820.3,1820.61,1820.16,1820.24
2017-06-15,1106,1820.36,1820.53,1819.86,1820.45
2017-06-15,1107,1820.42,1820.42,1820.05,1820.15
2017-06-15,1108,1820.01,1820.32,1819.88,1820.06
2017-06-15,1109,1820.24,1820.24,1819.87,1820.09
2017-06-15,1110,1819.92,1820.79,1819.91,1820.26
2017-06-15,1111,1820.24,1822.53,1820.14,1822.53
2017-06-15,1112,1822.35,1822.68,1822.04,1822.68
2017-06-15,1113,1822.77,1822.91,1822.51,1822.54
2017-06-15,1114,1822.53,1822.58,1822.15,1822.31
2017-06-15,1115,1822.31,1822.57,1822.01,1822.13
2017-06-15,1116,1822.23,1823.18,1822.22,1823.09
2017-06-15,1117,1822.97,1823.39,1822.66,1823.16
2017-06-15,1118,1823.17,1823.41,1822.71,1822.89
2017-06-15,1119,1822.9,1823.17,1822.77,1822.77
2017-06-15,1120,1822.84,1822.85,1822.2,1822.46
2017-06-15,1121,1822.33,1822.39,1820.77,1820.78
2017-06-15,1122,1820.86,1820.86,1819.59,1819.59
2017-06-15,1123,1819.59,1819.59,1819.14,1819.2
2017-06-15,1124,1819.2,1819.2,1818.72,1818.83
2017-06-15,1125,1818.73,1820.18,1818.53,1819.63
2017-06-15,1126,1820.1,1820.1,1819.08,1819.08
2017-06-15,1127,1819.02,1819.62,1819.01,1819.13
2017-06-15,1128,1819.17,1819.23,1818.95,1818.96
2017-06-15,1129,1819.09,1819.49,1819.09,1819.37
2017-06-15,1300,1819.38,1820.88,1819.29,1820.83
2017-06-15,1301,1820.83,1820.83,1820.83,1820.83
2017-06-15,1302,1821.02,1821.02,1820.65,1820.74
2017-06-15,1303,1820.78,1820.96,1820.65,1820.8
2017-06-15,1304,1820.71,1820.84,1820.46,1820.75
2017-06-15,1305,1820.69,1820.69,1820.06,1820.13
2017-06-15,1306,1819.95,1819.95,1818.78,1819.38
2017-06-15,1307,1818.84,1819.26,1818.84,1819.09
2017-06-15,1308,1819.06,1819.17,1818.92,1819.04
2017-06-15,1309,1819,1820.03,1818.84,1820.03
2017-06-15,1310,1819.75,1820.12,1819.61,1820.12
2017-06-15,1311,1820.12,1820.48,1819.99,1820.32
2017-06-15,1312,1820.28,1820.59,1820.18,1820.53
2017-06-15,1313,1820.47,1820.94,1820.35,1820.73
2017-06-15,1314,1820.58,1820.89,1820.52,1820.89
2017-06-15,1315,1820.87,1821.07,1820.87,1821.04
2017-06-15,1316,1821.08,1821.15,1820.44,1820.54
2017-06-15,1317,1820.59,1820.79,1820.35,1820.46
2017-06-15,1318,1820.53,1820.6,1820.22,1820.39
2017-06-15,1319,1820.34,1820.36,1820.04,1820.14
2017-06-15,1320,1819.99,1819.99,1819.69,1819.81
2017-06-15,1321,1819.84,1820.01,1819.68,1819.68
2017-06-15,1322,1819.63,1820.77,1819.48,1820.44
2017-06-15,1323,1820.53,1820.53,1820.13,1820.28
2017-06-15,1324,1820.44,1820.74,1820.27,1820.59
2017-06-15,1325,1820.59,1820.93,1820.59,1820.82
2017-06-15,1326,1820.99,1821.25,1820.96,1821.2
2017-06-15,1327,1821.18,1821.19,1820.94,1821.11
2017-06-15,1328,1821.13,1821.48,1821,1821.47
2017-06-15,1329,1821.56,1821.88,1821.34,1821.74
2017-06-15,1330,1821.84,1821.97,1821.68,1821.96
2017-06-15,1331,1822,1822.63,1821.74,1822.63
2017-06-15,1332,1822.73,1823,1822.37,1822.99
2017-06-15,1333,1822.92,1823.13,1822.83,1822.97
2017-06-15,1334,1823.09,1823.09,1822.47,1822.58
2017-06-15,1335,1822.53,1822.76,1822.35,1822.54
2017-06-15,1336,1822.5,1822.57,1822.13,1822.16
2017-06-15,1337,1822.18,1822.18,1821.69,1822.04
2017-06-15,1338,1822.04,1822.22,1821.57,1822.09
2017-06-15,1339,1822.07,1822.17,1821.83,1821.97
2017-06-15,1340,1821.99,1822.12,1821.53,1821.82
2017-06-15,1341,1821.82,1822.66,1821.44,1821.61
2017-06-15,1342,1821.53,1821.76,1821.39,1821.7
2017-06-15,1343,1821.58,1821.84,1821.45,1821.52
2017-06-15,1344,1821.54,1821.69,1821.05,1821.2
2017-06-15,1345,1821.22,1821.22,1820.67,1820.84
2017-06-15,1346,1820.86,1820.93,1820.28,1820.41
2017-06-15,1347,1820.46,1820.46,1819.96,1820.11
2017-06-15,1348,1820.22,1820.67,1819.85,1820.3
2017-06-15,1349,1820.45,1821.92,1820.32,1821.04
2017-06-15,1350,1821.71,1822.01,1821.29,1821.76
2017-06-15,1351,1821.8,1822.26,1821.57,1821.82
2017-06-15,1352,1821.88,1822.05,1821.46,1821.58
2017-06-15,1353,1821.69,1821.7,1821.29,1821.51
2017-06-15,1354,1821.57,1821.77,1821.34,1821.52
2017-06-15,1355,1821.56,1821.96,1821.56,1821.7
2017-06-15,1356,1821.74,1822.41,1821.74,1822.41
2017-06-15,1357,1822.35,1822.76,1822.24,1822.28
2017-06-15,1358,1822.38,1822.7,1822.09,1822.3
2017-06-15,1359,1822.22,1822.47,1822.16,1822.22
2017-06-15,1400,1822.29,1822.29,1821.38,1821.64
2017-06-15,1401,1821.4,1821.94,1821.21,1821.76
2017-06-15,1402,1821.84,1821.9,1820.92,1821.08
2017-06-15,1403,1821.15,1821.27,1820.84,1820.97
2017-06-15,1404,1820.91,1821.04,1820.69,1820.76
2017-06-15,1405,1820.78,1820.8,1820.57,1820.57
2017-06-15,1406,1820.77,1821.45,1820.53,1820.93
2017-06-15,1407,1820.95,1821.13,1820.8,1820.96
2017-06-15,1408,1820.87,1820.9,1820.09,1820.09
2017-06-15,1409,1820.16,1820.22,1819.99,1820.15
2017-06-15,1410,1820.25,1820.3,1819.91,1819.95
2017-06-15,1411,1819.94,1821.37,1819.68,1820.7
2017-06-15,1412,1820.79,1821.07,1820.45,1820.61
2017-06-15,1413,1820.56,1821.34,1820.56,1821.34
2017-06-15,1414,1821.28,1821.3,1820.81,1820.96
2017-06-15,1415,1820.84,1820.92,1820.58,1820.85
2017-06-15,1416,1820.91,1821.24,1820.84,1820.96
2017-06-15,1417,1821.03,1821.27,1820.93,1821.15
2017-06-15,1418,1821.14,1821.32,1821,1821.21
2017-06-15,1419,1821.14,1821.57,1821,1821.22
2017-06-15,1420,1821.24,1821.52,1820.99,1821.17
2017-06-15,1421,1821.08,1821.18,1820.8,1820.84
2017-06-15,1422,1820.78,1820.83,1820.1,1820.1
2017-06-15,1423,1820.05,1820.48,1819.93,1820.1
2017-06-15,1424,1820.09,1820.09,1818.8,1819.18
2017-06-15,1425,1819.17,1819.31,1818.46,1818.62
2017-06-15,1426,1818.77,1818.77,1817.73,1817.73
2017-06-15,1427,1817.59,1817.69,1816.85,1816.85
2017-06-15,1428,1816.97,1817.03,1816.64,1816.82
2017-06-15,1429,1816.61,1816.91,1816.58,1816.62
2017-06-15,1430,1816.71,1817.13,1816.56,1817.02
2017-06-15,1431,1817.01,1817.01,1816.68,1816.74
2017-06-15,1432,1816.68,1816.71,1816.01,1816.33
2017-06-15,1433,1816.22,1816.22,1815.69,1815.72
2017-06-15,1434,1815.56,1815.56,1815.08,1815.21
2017-06-15,1435,1815.13,1815.13,1814.71,1814.71
2017-06-15,1436,1814.77,1814.77,1814.38,1814.48
2017-06-15,1437,1814.45,1814.59,1814.34,1814.56
2017-06-15,1438,1814.6,1815.78,1814.47,1815.5
2017-06-15,1439,1815.34,1815.63,1815.06,1815.52
2017-06-15,1440,1815.54,1815.88,1815.54,1815.88
2017-06-15,1441,1815.95,1816.23,1815.74,1815.96
2017-06-15,1442,1815.95,1816.01,1815.7,1815.88
2017-06-15,1443,1815.89,1816.06,1815.85,1815.86
2017-06-15,1444,1815.82,1815.91,1815.5,1815.63
2017-06-15,1445,1815.58,1815.81,1815.45,1815.45
2017-06-15,1446,1815.41,1815.83,1815.41,1815.7
2017-06-15,1447,1815.76,1816.08,1815.65,1815.9
2017-06-15,1448,1815.84,1815.97,1815.64,1815.71
2017-06-15,1449,1815.65,1815.76,1815.52,1815.52
2017-06-15,1450,1815.56,1815.56,1815.1,1815.14
2017-06-15,1451,1815.26,1815.47,1815.12,1815.32
2017-06-15,1452,1815.42,1815.49,1815.2,1815.44
2017-06-15,1453,1815.51,1815.91,1815.49,1815.69
2017-06-15,1454,1815.71,1816.01,1815.7,1815.95
2017-06-15,1455,1815.81,1816.31,1815.78,1816.17
2017-06-15,1456,1816.2,1816.31,1815.94,1816.16
2017-06-15,1457,1816.16,1816.45,1815.91,1816.05
2017-06-15,1458,1816.14,1816.16,1816.14,1816.16
2017-06-15,1459,1816.16,1816.16,1816.16,1816.16
2017-06-15,1500,1816.25,1816.25,1816.25,1816.25
2017-06-16,931,1816.16,1816.16,1814.33,1815.04
2017-06-16,932,1815.16,1816.3,1815.11,1816.02
2017-06-16,933,1815.97,1816.55,1815.62,1816.34
2017-06-16,934,1816.49,1817.32,1816.49,1817.27
2017-06-16,935,1817.52,1818.92,1817.52,1818.44
2017-06-16,936,1818.42,1818.45,1816.08,1816.08
2017-06-16,937,1816.47,1816.47,1813.91,1814
2017-06-16,938,1813.95,1813.95,1812.81,1812.81
2017-06-16,939,1812.82,1813.88,1812.71,1813.88
2017-06-16,940,1813.83,1814.65,1813.83,1814.56
2017-06-16,941,1814.2,1814.81,1814.1,1814.15
2017-06-16,942,1814.21,1814.21,1813.63,1813.91
2017-06-16,943,1813.94,1814.46,1813.88,1813.93
2017-06-16,944,1813.97,1815,1813.97,1815
2017-06-16,945,1815.14,1815.81,1815.14,1815.81
2017-06-16,946,1815.79,1816.81,1815.79,1816.81
2017-06-16,947,1816.72,1817.8,1816.72,1817.8
2017-06-16,948,1817.96,1818.33,1817.89,1818.33
2017-06-16,949,1818.29,1818.4,1817.59,1817.6
2017-06-16,950,1817.45,1817.97,1817.4,1817.97
2017-06-16,951,1817.99,1818,1817.62,1817.97
2017-06-16,952,1818.07,1818.07,1817.55,1817.55
2017-06-16,953,1817.57,1817.67,1817.41,1817.62
2017-06-16,954,1817.51,1818.26,1817.36,1818.26
2017-06-16,955,1818.17,1819.1,1818.17,1818.24
2017-06-16,956,1818.16,1818.45,1817.86,1817.86
2017-06-16,957,1817.94,1817.94,1817.07,1817.07
2017-06-16,958,1817.09,1817.09,1816.21,1816.31
2017-06-16,959,1815.88,1816.85,1815.69,1816.85
2017-06-16,1000,1815.95,1816.02,1815.67,1815.79
2017-06-16,1001,1815.63,1816.2,1815.63,1816.04
2017-06-16,1002,1816.13,1816.13,1814.83,1814.83
2017-06-16,1003,1814.3,1815.61,1814.3,1815.61
2017-06-16,1004,1815.69,1816,1815.45,1815.92
2017-06-16,1005,1815.87,1816.05,1815.83,1815.89
2017-06-16,1006,1815.87,1815.87,1814.68,1814.68
2017-06-16,1007,1814.66,1814.75,1813.4,1813.4
2017-06-16,1008,1813.57,1813.57,1812.41,1812.41
2017-06-16,1009,1812.47,1812.63,1812.23,1812.23
2017-06-16,1010,1812.26,1813.57,1812.26,1813.57
2017-06-16,1011,1813.3,1814.04,1813.3,1814.04
2017-06-16,1012,1814,1814.48,1813.94,1813.96
2017-06-16,1013,1814.14,1814.31,1813.79,1813.79
2017-06-16,1014,1813.94,1814,1813.69,1813.74
2017-06-16,1015,1813.72,1813.89,1813.42,1813.65
2017-06-16,1016,1813.73,1814.3,1813.72,1814.3
2017-06-16,1017,1814.23,1814.54,1814.11,1814.49
2017-06-16,1018,1814.6,1814.99,1814.58,1814.86
2017-06-16,1019,1814.72,1815.08,1814.67,1815.08
2017-06-16,1020,1815.04,1815.21,1814.69,1814.79
2017-06-16,1021,1814.88,1814.89,1814.49,1814.64
2017-06-16,1022,1814.55,1814.55,1813.39,1813.39
2017-06-16,1023,1813.53,1813.53,1812.46,1812.52
2017-06-16,1024,1812.6,1812.72,1812.15,1812.15
2017-06-16,1025,1812.35,1813.32,1812.21,1812.29
2017-06-16,1026,1812.4,1812.55,1811.94,1812.45
2017-06-16,1027,1812.39,1812.4,1811.86,1811.97
2017-06-16,1028,1811.9,1812.25,1811.8,1811.97
2017-06-16,1029,1812.02,1812.26,1811.48,1811.48
2017-06-16,1030,1811.5,1811.94,1811.14,1811.23
2017-06-16,1031,1811.25,1811.3,1810.92,1811.11
2017-06-16,1032,1811.12,1811.45,1810.69,1811.45
2017-06-16,1033,1811.18,1811.53,1810.8,1811.34
2017-06-16,1034,1811.21,1811.94,1811.1,1811.81
2017-06-16,1035,1811.83,1812.26,1811.77,1812.12
2017-06-16,1036,1812.23,1813.15,1812.23,1813.15
2017-06-16,1037,1813.3,1813.84,1813.16,1813.37
2017-06-16,1038,1813.59,1813.74,1813.39,1813.57
2017-06-16,1039,1813.69,1813.82,1813.43,1813.68
2017-06-16,1040,1813.76,1813.84,1813.28,1813.35
2017-06-16,1041,1813.4,1813.52,1812.42,1812.54
2017-06-16,1042,1812.66,1812.76,1812.35,1812.76
2017-06-16,1043,1812.77,1813,1812.67,1813
2017-06-16,1044,1812.88,1813.13,1812.87,1813.1
2017-06-16,1045,1813.05,1813.25,1812.82,1813.03
2017-06-16,1046,1812.83,1812.83,1811.73,1812
