D,T,O,H,L,C,V
2016/4/25,958,2107.75,2107.95,2107.41,2107.72,27626
2016/4/25,959,2107.74,2107.8,2107.26,2107.6,24319
2016/4/25,1000,2107.09,2107.82,2107.05,2107.82,26301
2016/4/25,1001,2108.16,2108.41,2107.61,2107.84,25948
2016/4/25,1002,2107.45,2107.61,2106.64,2106.64,29516
2016/4/25,1003,2106.71,2106.78,2106.01,2106.47,26914
2016/4/25,1004,2106.45,2106.56,2106.18,2106.44,24503
2016/4/25,1005,2106.6,2107.53,2106.53,2107.26,27554
2016/4/25,1006,2107.37,2108.5,2107.37,2108.5,24168
2016/4/25,1007,2108.52,2109.29,2108.52,2109.28,23692
2016/4/25,1008,2109.39,2109.94,2108.94,2109.6,26082
2016/4/25,1009,2109.76,2111.62,2109.76,2111.62,28380
2016/4/25,1010,2111.69,2113.88,2111.61,2113.88,28855
2016/4/25,1011,2113.89,2114.88,2113.89,2114.88,34180
2016/4/25,1012,2114.35,2114.98,2113.84,2114.33,28328
2016/4/25,1013,2114.43,2114.51,2113.37,2113.57,28385
2016/4/25,1014,2113.23,2113.23,2111.61,2111.95,25635
2016/4/25,1015,2111.6,2111.64,2111.06,2111.06,21657
2016/4/25,1016,2111.06,2111.35,2110.81,2111.13,19549
2016/4/25,1017,2111.13,2111.62,2110.83,2111.62,21373
2016/4/25,1018,2111.46,2111.64,2110.18,2110.2,25715
2016/4/25,1019,2110.2,2110.2,2107.17,2107.17,32630
2016/4/25,1020,2107.17,2107.17,2105.88,2105.91,28742
2016/4/25,1021,2105.91,2106.57,2105.75,2106.39,26464
2016/4/25,1022,2106.24,2106.43,2105.85,2106.43,20644
2016/4/25,1023,2106.4,2106.4,2106,2106.12,22091
2016/4/25,1024,2106.19,2106.19,2105.26,2105.26,23357
2016/4/25,1025,2105.11,2105.11,2103.84,2103.87,28866
2016/4/25,1026,2103.76,2103.76,2102.23,2102.4,29668
2016/4/25,1027,2102.61,2102.61,2101.76,2101.91,30685
2016/4/25,1028,2101.77,2102.78,2101.77,2102.76,29327
2016/4/25,1029,2102.8,2104.42,2102.8,2104.03,22619
2016/4/25,1030,2104.14,2105,2104.04,2105,18952
2016/4/25,1031,2105,2105.13,2103.67,2103.67,18127
2016/4/25,1032,2103.67,2103.67,2101.65,2101.94,32816
2016/4/25,1033,2101.94,2102.01,2100.78,2100.78,31412
2016/4/25,1034,2100.99,2101.02,2100.35,2100.53,26724
2016/4/25,1035,2100.2,2100.78,2100.2,2100.65,24962
2016/4/25,1036,2100.62,2100.63,2099.61,2099.61,23560
2016/4/25,1037,2099.49,2099.93,2098.05,2098.2,33926
2016/4/25,1038,2097.91,2097.98,2094.1,2094.1,50535
2016/4/25,1039,2093.88,2093.88,2089.24,2089.36,69608
2016/4/25,1040,2089.16,2090.18,2087.92,2088.41,66409
2016/4/25,1041,2088.16,2091.15,2087.61,2090.49,58067
2016/4/25,1042,2090.37,2092.19,2088.81,2089.65,42906
2016/4/25,1043,2090.03,2092.64,2090.03,2092.64,30602
2016/4/25,1044,2092.51,2093.24,2092.51,2093,25796
2016/4/25,1045,2092.79,2093.54,2092.66,2092.66,24199
2016/4/25,1046,2092.6,2092.6,2091.71,2091.85,23544
2016/4/25,1047,2091.54,2091.54,2090.87,2091.07,20870
2016/4/25,1048,2091.07,2091.71,2091.07,2091.2,22170
2016/4/25,1049,2091.4,2092.85,2091.4,2092.62,21944
2016/4/25,1050,2092.58,2094.43,2092.58,2094.43,20486
2016/4/25,1051,2094.4,2095.19,2094.4,2094.56,21553
2016/4/25,1052,2094.77,2095.55,2094.53,2095.21,21170
2016/4/25,1053,2095.21,2095.85,2094.87,2095.3,17512
2016/4/25,1054,2095.48,2095.86,2093.93,2093.99,17314
2016/4/25,1055,2093.99,2093.99,2091.76,2092.28,19610
2016/4/25,1056,2092.54,2092.73,2091.83,2092.18,18019
2016/4/25,1057,2092.18,2092.47,2091.81,2091.89,19101
2016/4/25,1058,2091.92,2091.92,2091.12,2091.29,17624
2016/4/25,1059,2091.46,2091.69,2091.09,2091.14,16728
2016/4/25,1100,2090.98,2091.35,2090.73,2090.73,17537
2016/4/25,1101,2090.73,2090.77,2087.95,2087.95,31646
2016/4/25,1102,2087.71,2087.71,2084.95,2084.95,36895
2016/4/25,1103,2084.92,2084.92,2083.63,2083.63,41017
2016/4/25,1104,2084.08,2086.56,2083.99,2086.2,32911
2016/4/25,1105,2086.28,2090.69,2086.08,2089.25,23817
2016/4/25,1106,2089.44,2092.07,2089.44,2091.87,20583
2016/4/25,1107,2091.98,2094.12,2091.98,2093.8,19798
2016/4/25,1108,2093.67,2094.06,2092.96,2093.05,16081
2016/4/25,1109,2093.15,2094.52,2092.4,2093.92,16054
2016/4/25,1110,2094.05,2094.05,2093.43,2093.75,12816
2016/4/25,1111,2093.85,2094.98,2093.24,2094.27,14820
2016/4/25,1112,2093.85,2093.85,2092.68,2092.84,13940
2016/4/25,1113,2092.77,2094.54,2092.61,2093.21,13714
2016/4/25,1114,2093.26,2094.87,2093.15,2093.86,16164
2016/4/25,1115,2094.04,2098.2,2094.04,2098.2,21707
2016/4/25,1116,2098.12,2101,2098.12,2100.72,25043
2016/4/25,1117,2101.11,2103.27,2101.11,2103.13,22003
2016/4/25,1118,2103.13,2103.25,2101.18,2101.7,22149
2016/4/25,1119,2101.8,2103.68,2101.72,2102,16684
2016/4/25,1120,2101.92,2102.42,2101.88,2101.91,13465
2016/4/25,1121,2101.56,2103.08,2101.56,2102.14,19945
2016/4/25,1122,2102.06,2102.07,2100.86,2101.01,16786
2016/4/25,1123,2101.01,2103.32,2101.01,2102.5,14919
2016/4/25,1124,2102.47,2102.91,2101.59,2102.25,16009
2016/4/25,1125,2102.5,2104.59,2101.9,2103.88,16210
2016/4/25,1126,2104.03,2104.58,2104.01,2104.01,20298
2016/4/25,1127,2104.01,2104.96,2103.78,2103.97,19046
2016/4/25,1128,2103.93,2104.15,2103.75,2103.77,14163
2016/4/25,1129,2103.82,2105.42,2103.65,2104.54,13657
2016/4/25,1300,2104.58,2107.47,2104.58,2106.9,37413
2016/4/25,1301,2106.9,2106.9,2106.9,2106.9,0
2016/4/25,1302,2106.87,2106.87,2103.86,2105.01,11768
2016/4/25,1303,2105.05,2106.45,2104.65,2105.44,11023
2016/4/25,1304,2105.31,2105.39,2104.8,2104.82,9032
2016/4/25,1305,2104.84,2105.42,2104.16,2104.67,12471
2016/4/25,1306,2104.62,2104.87,2104.17,2104.28,9594
2016/4/25,1307,2104.27,2105.54,2103.95,2105.03,12081
2016/4/25,1308,2104.96,2105.39,2104.88,2105.22,9911
2016/4/25,1309,2105.32,2106.75,2105.25,2106.59,12401
2016/4/25,1310,2106.56,2106.56,2105.79,2105.82,10884
2016/4/25,1311,2105.84,2106.77,2105.37,2106.58,10626
2016/4/25,1312,2106.56,2108.49,2106.28,2108.49,11950
2016/4/25,1313,2108.29,2111.4,2108.29,2111.4,21422
2016/4/25,1314,2111.38,2113.35,2111.38,2113.35,25161
2016/4/25,1315,2113.08,2114.47,2113.08,2114.47,25348
2016/4/25,1316,2114.66,2114.66,2113.26,2113.35,20425
2016/4/25,1317,2113.19,2113.5,2113.02,2113.5,16147
2016/4/25,1318,2114.05,2114.05,2112.99,2113.07,15628
2016/4/25,1319,2112.95,2114.09,2112.85,2114.09,14554
2016/4/25,1320,2114.18,2114.18,2113.03,2113.07,15846
2016/4/25,1321,2113.06,2113.06,2111.98,2112.03,13851
2016/4/25,1322,2111.96,2113.09,2111.52,2111.56,16566
2016/4/25,1323,2111.62,2112.18,2111.37,2112.18,16449
2016/4/25,1324,2112.23,2114.02,2112.23,2114.02,17002
2016/4/25,1325,2114.02,2115.01,2114.02,2114.99,17410
2016/4/25,1326,2115.22,2116.78,2115.22,2116.78,19759
2016/4/25,1327,2116.87,2117.66,2116.86,2117.66,20276
2016/4/25,1328,2117.66,2118.88,2117.66,2118.67,24140
2016/4/25,1329,2118.42,2118.42,2117.5,2117.81,19050
2016/4/25,1330,2117.89,2118.59,2117.42,2117.96,19423
2016/4/25,1331,2117.78,2119.12,2117.78,2119.12,18551
2016/4/25,1332,2119.12,2121.83,2119.12,2121.83,24344
2016/4/25,1333,2122.17,2123.3,2122.17,2123.05,30495
2016/4/25,1334,2123.11,2124.29,2123.11,2123.51,28665
2016/4/25,1335,2123.63,2123.87,2123.05,2123.39,24585
2016/4/25,1336,2123.18,2124.06,2123.02,2123.39,21547
2016/4/25,1337,2123.1,2123.11,2120.93,2120.93,19412
2016/4/25,1338,2120.93,2120.95,2120.04,2120.14,21451
2016/4/25,1339,2120.14,2120.19,2119.46,2119.7,17238
2016/4/25,1340,2119.84,2120.66,2119.84,2120.66,16843
2016/4/25,1341,2120.45,2120.98,2120.45,2120.69,16822
2016/4/25,1342,2120.77,2120.92,2120.04,2120.23,18164
2016/4/25,1343,2120.16,2120.16,2118.69,2118.78,16252
2016/4/25,1344,2118.67,2118.67,2117.07,2117.08,16209
2016/4/25,1345,2117.32,2117.32,2115.65,2115.78,19153
2016/4/25,1346,2115.68,2115.68,2114.8,2114.89,16542
2016/4/25,1347,2115.24,2116.72,2115.01,2116.44,17588
2016/4/25,1348,2116.32,2117.29,2116.32,2116.71,15040
2016/4/25,1349,2116.88,2117.26,2116.77,2117.26,13391
2016/4/25,1350,2117.17,2118.45,2117.17,2117.92,15147
2016/4/25,1351,2117.92,2117.98,2117.19,2117.38,12486
2016/4/25,1352,2117.43,2117.48,2116.58,2116.67,12221
2016/4/25,1353,2116.69,2117.9,2116.4,2116.56,13119
2016/4/25,1354,2116.76,2116.77,2115.97,2116.14,14316
2016/4/25,1355,2115.98,2116.08,2115.44,2115.47,14192
2016/4/25,1356,2115.54,2117.04,2115.54,2116.07,14607
2016/4/25,1357,2116.07,2120.39,2116.07,2120.39,23902
2016/4/25,1358,2120.38,2125.12,2120.38,2125.12,34452
2016/4/25,1359,2125.12,2127.36,2125.12,2127.36,34085
2016/4/25,1400,2127.36,2128.77,2127.32,2128.77,36044
2016/4/25,1401,2128.72,2128.75,2127.86,2127.86,28755
2016/4/25,1402,2127.86,2127.86,2126.56,2126.76,23091
2016/4/25,1403,2126.76,2126.88,2126.07,2126.28,18096
2016/4/25,1404,2126.19,2127.25,2126.01,2126.63,20443
2016/4/25,1405,2126.7,2127.72,2126.65,2127.16,17835
2016/4/25,1406,2127.16,2127.68,2126.84,2127,17575
2016/4/25,1407,2127.15,2127.4,2126.08,2127.05,22200
2016/4/25,1408,2126.91,2127.22,2126.54,2126.7,15424
2016/4/25,1409,2126.7,2127.32,2126.38,2126.68,13779
2016/4/25,1410,2126.59,2126.85,2126.22,2126.22,13553
2016/4/25,1411,2126.16,2126.29,2125.13,2125.29,19656
2016/4/25,1412,2125.28,2125.51,2124.29,2124.29,21980
2016/4/25,1413,2124.32,2124.65,2123.75,2123.86,19200
2016/4/25,1414,2124.01,2124.77,2123.74,2124.39,20774
2016/4/25,1415,2124.4,2125.46,2124.02,2125.46,16900
2016/4/25,1416,2125.3,2125.75,2124.69,2124.75,16888
2016/4/25,1417,2124.81,2125.6,2124.47,2125.47,15241
2016/4/25,1418,2125.26,2126.51,2125.26,2126.16,16420
2016/4/25,1419,2126.2,2127.12,2125.78,2126.73,14453
2016/4/25,1420,2126.63,2127.14,2126.38,2126.83,17972
2016/4/25,1421,2126.83,2127.39,2126.48,2126.88,19188
2016/4/25,1422,2126.34,2126.34,2124.08,2124.53,23544
2016/4/25,1423,2124.09,2124.09,2120.94,2120.94,30369
2016/4/25,1424,2119.9,2119.9,2118.05,2119.1,27471
2016/4/25,1425,2118.57,2118.57,2117.23,2118.1,23640
2016/4/25,1426,2118.15,2118.15,2116.78,2118.04,22535
2016/4/25,1427,2117.65,2118.87,2117.21,2118.87,18698
2016/4/25,1428,2119.27,2120.56,2119.06,2120.56,17559
2016/4/25,1429,2120.56,2121.78,2120.46,2121.78,17482
2016/4/25,1430,2122.01,2122.01,2120.65,2120.65,16209
2016/4/25,1431,2120.96,2121.61,2120.62,2121.13,18846
2016/4/25,1432,2121.13,2121.92,2121.13,2121.75,20690
2016/4/25,1433,2122.1,2122.67,2122.04,2122.65,16929
2016/4/25,1434,2122.6,2125.44,2122.6,2125.44,28764
2016/4/25,1435,2125.62,2128.61,2125.62,2128.61,29681
2016/4/25,1436,2128.61,2129.7,2128.61,2129.43,25927
2016/4/25,1437,2129.29,2130.06,2128.77,2129.06,25140
2016/4/25,1438,2129.3,2129.86,2128.69,2128.69,21570
2016/4/25,1439,2128.28,2128.68,2127.3,2127.39,22389
2016/4/25,1440,2127.59,2128.13,2126.9,2127.14,22878
2016/4/25,1441,2127.08,2127.66,2126.47,2126.47,19792
2016/4/25,1442,2126.34,2127.25,2126.02,2127.25,24369
2016/4/25,1443,2126.69,2127.32,2126.12,2126.27,24366
2016/4/25,1444,2126.19,2126.19,2124.33,2124.33,25706
2016/4/25,1445,2123.46,2123.79,2122.59,2122.6,29204
2016/4/25,1446,2122.6,2122.82,2122,2122.1,28629
2016/4/25,1447,2122.1,2122.39,2121.61,2121.81,29151
2016/4/25,1448,2121.87,2122.53,2121.81,2122.18,28170
2016/4/25,1449,2122.16,2123.16,2122.16,2122.75,31107
2016/4/25,1450,2122.73,2124.04,2122.73,2123.58,29577
2016/4/25,1451,2123.43,2124.02,2123.36,2123.43,30668
2016/4/25,1452,2123.47,2124.32,2123.37,2123.9,32147
2016/4/25,1453,2123.93,2124.32,2123.89,2124.22,37064
2016/4/25,1454,2124.07,2125,2123.94,2124.76,39621
2016/4/25,1455,2124.72,2126.21,2124.55,2125.86,49294
2016/4/25,1456,2125.86,2127.04,2125.74,2127.02,47081
2016/4/25,1457,2126.67,2127.21,2126.07,2126.67,55472
2016/4/25,1458,2126.44,2126.83,2126.44,2126.83,9235
2016/4/25,1459,2126.83,2126.83,2126.83,2126.83,0
2016/4/25,1500,2126.77,2126.83,2126.77,2126.83,94344
2016/4/26,931,2123.87,2127.43,2123.87,2126.91,96764
2016/4/26,932,2127.37,2129.08,2127.09,2128.95,46394
2016/4/26,933,2128.43,2129.91,2128.43,2129.91,52765
2016/4/26,934,2129.8,2130.72,2129.29,2130,42272
2016/4/26,935,2129.79,2133.28,2129.56,2133.07,55004
2016/4/26,936,2134.17,2138.74,2134.17,2138.74,47492
2016/4/26,937,2138.54,2139.9,2138.53,2139.37,60036
2016/4/26,938,2139.53,2139.53,2138.8,2138.9,57251
2016/4/26,939,2138.61,2138.61,2137.94,2137.94,47036
2016/4/26,940,2138.13,2139.44,2137.79,2139.44,44279
2016/4/26,941,2140.32,2141.45,2139.96,2141.45,49161
2016/4/26,942,2141.82,2142.17,2140.89,2141.64,54119
2016/4/26,943,2141.35,2141.41,2139.35,2139.36,45360
2016/4/26,944,2139.3,2139.3,2138,2138.29,44105
2016/4/26,945,2138.28,2138.28,2137.13,2137.3,37231
2016/4/26,946,2137.24,2137.9,2136.79,2137.39,39722
2016/4/26,947,2137.4,2139.05,2137.4,2138.95,38627
2016/4/26,948,2138.88,2140.2,2138.88,2139.88,39962
2016/4/26,949,2139.82,2139.82,2138.1,2138.14,44569
2016/4/26,950,2138.04,2138.04,2137.06,2138.02,36593
2016/4/26,951,2137.34,2137.58,2137,2137.25,37128
2016/4/26,952,2137.38,2138.47,2137.15,2137.85,38676
2016/4/26,953,2138.88,2139.24,2138.62,2139.21,35037
2016/4/26,954,2139.14,2139.61,2138.58,2139.61,36352
2016/4/26,955,2139.61,2139.61,2138.62,2138.62,31652
2016/4/26,956,2138.67,2140.39,2138.48,2140.39,37138
2016/4/26,957,2140.36,2143.72,2140.21,2143.72,41500
2016/4/26,958,2143.92,2145.9,2143.92,2145.9,49102
2016/4/26,959,2146.34,2147.21,2146.34,2146.98,44861
2016/4/26,1000,2146.99,2147.26,2146.59,2146.76,37928
2016/4/26,1001,2146.66,2146.94,2146.59,2146.74,36419
2016/4/26,1002,2146.74,2146.74,2146.01,2146.01,31496
2016/4/26,1003,2146.02,2146.02,2145.32,2145.57,30575
2016/4/26,1004,2145.59,2145.87,2145.22,2145.7,27840
2016/4/26,1005,2145.57,2146.54,2145.33,2145.33,34172
2016/4/26,1006,2145.33,2145.42,2142.64,2142.64,40546
2016/4/26,1007,2142.29,2142.68,2141.54,2142.09,33070
2016/4/26,1008,2141.69,2141.72,2141.11,2141.11,28143
2016/4/26,1009,2140.95,2142.44,2140.95,2142.37,24260
2016/4/26,1010,2142.37,2142.85,2142.36,2142.75,22982
2016/4/26,1011,2142.75,2143.44,2142.72,2142.85,23060
2016/4/26,1012,2142.36,2142.53,2141.47,2141.77,29507
2016/4/26,1013,2141.51,2141.72,2141.02,2141.37,27475
2016/4/26,1014,2141.6,2141.6,2140.86,2141,25204
2016/4/26,1015,2141.08,2142.63,2140.83,2141.81,28886
2016/4/26,1016,2141.81,2142.74,2141.75,2142.35,27339
2016/4/26,1017,2142.35,2143.36,2142.35,2142.65,25339
2016/4/26,1018,2142.87,2142.89,2141.22,2141.22,27899
2016/4/26,1019,2141.04,2141.04,2140.02,2140.02,30033
2016/4/26,1020,2140.02,2140.13,2137.5,2137.59,33390
2016/4/26,1021,2137.71,2137.71,2136.85,2137.04,34579
2016/4/26,1022,2137.13,2138.02,2136.85,2137.59,28212
2016/4/26,1023,2137.73,2138.69,2137.6,2138.6,26800
2016/4/26,1024,2138.6,2139.05,2138.6,2138.83,24797
2016/4/26,1025,2138.81,2140.1,2138.81,2140.1,26019
2016/4/26,1026,2140.41,2140.55,2140,2140,22874
2016/4/26,1027,2140.22,2140.65,2139.28,2139.81,21885
2016/4/26,1028,2139.81,2140.38,2138.5,2138.64,23123
2016/4/26,1029,2138.58,2139.82,2138.26,2138.94,21295
2016/4/26,1030,2139.11,2139.11,2138.59,2138.86,18178
2016/4/26,1031,2138.93,2139.72,2138.89,2139.33,20514
2016/4/26,1032,2139.53,2139.53,2138.38,2138.38,20583
2016/4/26,1033,2137.63,2138.23,2136.96,2137.21,26298
2016/4/26,1034,2137.12,2137.12,2136.2,2136.24,24376
2016/4/26,1035,2136.26,2136.26,2135.35,2135.49,26598
2016/4/26,1036,2135.07,2135.07,2132.87,2132.99,30826
2016/4/26,1037,2132.94,2132.94,2130.83,2130.83,33909
2016/4/26,1038,2130.93,2130.93,2130.31,2130.34,30985
2016/4/26,1039,2130.4,2131.36,2130.38,2131.12,30228
2016/4/26,1040,2131.39,2133.14,2131.39,2133.14,23438
2016/4/26,1041,2133.17,2133.86,2133.17,2133.65,19608
2016/4/26,1042,2133.81,2133.81,2132.74,2133.11,20015
2016/4/26,1043,2133.14,2133.56,2132.88,2133.56,17642
2016/4/26,1044,2133.92,2135.79,2133.92,2135.78,19180
2016/4/26,1045,2135.93,2136.07,2135.81,2135.89,16866
2016/4/26,1046,2135.82,2135.88,2135.43,2135.43,15162
2016/4/26,1047,2135.51,2135.51,2134.8,2135.03,13540
2016/4/26,1048,2134.97,2135.13,2134.92,2135.02,14336
2016/4/26,1049,2135.08,2135.08,2134.33,2134.33,14623
2016/4/26,1050,2134.28,2134.39,2133.91,2134.11,13195
2016/4/26,1051,2134.11,2134.12,2133.45,2133.55,13776
2016/4/26,1052,2133.55,2134.03,2133.51,2133.96,15431
2016/4/26,1053,2133.87,2134.48,2133.87,2134.37,13814
2016/4/26,1054,2134.36,2135.17,2134.36,2134.79,16459
2016/4/26,1055,2135,2135.25,2134.89,2135.13,14209
2016/4/26,1056,2135.38,2135.38,2134.91,2135.2,13825
2016/4/26,1057,2135.22,2135.22,2132.21,2132.21,18934
2016/4/26,1058,2132.44,2132.44,2129.84,2129.91,32070
2016/4/26,1059,2129.74,2129.74,2128.33,2128.36,29786
2016/4/26,1100,2128.47,2129.98,2128.15,2129.66,29591
2016/4/26,1101,2129.52,2130.35,2129.43,2130.35,20602
2016/4/26,1102,2130.11,2131.3,2130.11,2130.75,18630
2016/4/26,1103,2130.59,2131.11,2130.52,2130.94,15265
2016/4/26,1104,2130.9,2130.91,2130.18,2130.18,14847
2016/4/26,1105,2130.13,2130.13,2129.59,2130.06,17236
2016/4/26,1106,2130.18,2130.43,2129.8,2130.36,17024
2016/4/26,1107,2130.66,2135.41,2130.66,2135.13,26567
2016/4/26,1108,2135.22,2135.97,2135.22,2135.64,21002
2016/4/26,1109,2135.95,2135.95,2134.83,2135.26,19269
2016/4/26,1110,2135.02,2135.06,2134.62,2134.99,15457
2016/4/26,1111,2135.07,2135.09,2134.78,2134.94,14036
2016/4/26,1112,2134.88,2135.17,2134.7,2134.83,14570
2016/4/26,1113,2134.71,2135.07,2134.64,2134.81,14471
2016/4/26,1114,2134.96,2134.99,2134.41,2134.65,13052
2016/4/26,1115,2135.56,2135.56,2133.87,2133.87,16490
2016/4/26,1116,2133.87,2134.02,2132.95,2133.04,13762
2016/4/26,1117,2133.15,2133.15,2132.6,2132.99,10632
2016/4/26,1118,2133.04,2133.06,2132.73,2133.06,10511
2016/4/26,1119,2132.95,2132.95,2130.7,2130.7,17761
2016/4/26,1120,2130.2,2130.2,2127.7,2127.7,27016
2016/4/26,1121,2127.64,2127.64,2126.14,2126.16,30415
2016/4/26,1122,2126.12,2126.17,2125.84,2125.84,24746
2016/4/26,1123,2126.11,2126.63,2125.98,2126.51,18324
2016/4/26,1124,2126.51,2126.83,2126.26,2126.26,17757
2016/4/26,1125,2126.26,2126.26,2124.33,2124.53,36021
2016/4/26,1126,2124.53,2124.53,2122.36,2122.36,22698
2016/4/26,1127,2122.51,2122.51,2121.87,2122.12,24047
2016/4/26,1128,2121.82,2122.82,2121.82,2122.68,25474
2016/4/26,1129,2122.67,2122.81,2122.23,2122.43,17770
2016/4/26,1300,2122.75,2124.8,2122.74,2124.51,40251
2016/4/26,1301,2124.51,2124.51,2124.51,2124.51,0
2016/4/26,1302,2124.51,2125.02,2124.38,2125.01,9444
2016/4/26,1303,2124.85,2125.25,2124.78,2124.94,9015
2016/4/26,1304,2124.87,2125.22,2124.66,2124.84,10833
2016/4/26,1305,2124.91,2125.98,2124.91,2125.97,9996
2016/4/26,1306,2126.18,2127.28,2126.07,2127.2,11245
2016/4/26,1307,2127.19,2127.79,2126.84,2127.59,11662
2016/4/26,1308,2127.77,2128.68,2127.77,2128.09,11024
2016/4/26,1309,2128.14,2128.73,2128.04,2128.73,10585
2016/4/26,1310,2128.54,2128.67,2128.11,2128.67,11851
2016/4/26,1311,2128.61,2128.76,2127.8,2128.57,10420
2016/4/26,1312,2128.44,2128.46,2127.87,2128.12,11669
2016/4/26,1313,2128.07,2128.26,2127.77,2128.15,10015
2016/4/26,1314,2128.12,2128.14,2127.78,2127.88,9358
2016/4/26,1315,2127.96,2127.96,2126.98,2127.07,10899
2016/4/26,1316,2126.93,2126.96,2125.86,2125.86,14015
2016/4/26,1317,2125.73,2125.73,2124.7,2124.7,13132
2016/4/26,1318,2124.75,2124.98,2124.36,2124.36,13920
2016/4/26,1319,2124.45,2124.46,2124.18,2124.35,13654
2016/4/26,1320,2124.32,2126.35,2124.25,2126.11,16920
2016/4/26,1321,2126.23,2129.11,2126.23,2129.11,19290
2016/4/26,1322,2129.13,2130.97,2129.13,2130.88,19861
2016/4/26,1323,2130.97,2131.5,2130.9,2131.44,15747
2016/4/26,1324,2131.21,2131.48,2131.21,2131.42,13661
2016/4/26,1325,2131.4,2131.53,2130.92,2131.06,13108
2016/4/26,1326,2131,2131,2130.49,2130.56,11723
2016/4/26,1327,2130.56,2130.56,2129.9,2130.25,13764
2016/4/26,1328,2130.3,2130.3,2129.99,2130.26,13327
2016/4/26,1329,2130.26,2131.53,2130.26,2130.56,14533
2016/4/26,1330,2130.56,2131.03,2129.83,2130.07,15377
2016/4/26,1331,2130.19,2130.22,2129.68,2129.71,13845
2016/4/26,1332,2129.71,2129.71,2129.15,2129.4,14498
2016/4/26,1333,2129.4,2129.83,2129.26,2129.7,11743
2016/4/26,1334,2129.7,2129.75,2129.27,2129.49,10611
2016/4/26,1335,2129.47,2129.47,2128.77,2128.82,12766
2016/4/26,1336,2128.7,2130.48,2128.6,2130.48,15067
2016/4/26,1337,2130.06,2131.56,2130.06,2131.56,17859
2016/4/26,1338,2131.7,2132.6,2131.67,2132.59,18553
2016/4/26,1339,2132.55,2133.08,2132.51,2133.05,20017
2016/4/26,1340,2133.11,2133.11,2131.75,2131.75,18548
2016/4/26,1341,2131.22,2131.5,2130.56,2130.56,19324
2016/4/26,1342,2130.65,2131.08,2130.48,2130.48,20623
2016/4/26,1343,2130.67,2130.72,2130.19,2130.27,16592
2016/4/26,1344,2130.19,2130.54,2130.1,2130.49,16327
2016/4/26,1345,2130.69,2130.83,2130.34,2130.83,14322
2016/4/26,1346,2130.79,2131.03,2130.58,2130.58,13180
2016/4/26,1347,2130.69,2130.71,2129,2129,16825
2016/4/26,1348,2129,2129,2127.37,2127.46,20244
2016/4/26,1349,2127.46,2127.46,2126.7,2126.7,20805
2016/4/26,1350,2126.7,2126.7,2126.19,2126.19,17993
2016/4/26,1351,2126.15,2126.53,2126.08,2126.53,16973
2016/4/26,1352,2126.53,2126.78,2126.49,2126.65,15722
2016/4/26,1353,2126.65,2127.05,2126.65,2126.97,15549
2016/4/26,1354,2126.98,2127.4,2126.19,2126.54,13651
2016/4/26,1355,2126.54,2126.57,2124.96,2124.96,20517
2016/4/26,1356,2125.11,2125.13,2123.11,2123.11,27368
2016/4/26,1357,2123.11,2123.11,2120.82,2120.82,32729
2016/4/26,1358,2120.67,2120.67,2119.45,2119.52,34398
2016/4/26,1359,2119.52,2120.26,2119.37,2120.26,27181
2016/4/26,1400,2120.54,2122.52,2120.54,2122.52,21741
2016/4/26,1401,2122.64,2123.49,2122.64,2123.29,15253
2016/4/26,1402,2123.3,2123.31,2122.31,2122.67,20457
2016/4/26,1403,2122.92,2122.92,2122.11,2122.11,18392
2016/4/26,1404,2122.21,2122.23,2121.91,2122.23,14173
2016/4/26,1405,2122.21,2124.2,2122.21,2124.06,15999
2016/4/26,1406,2123.99,2125.94,2123.99,2125.89,15518
2016/4/26,1407,2126.09,2126.48,2126.03,2126.3,16179
2016/4/26,1408,2126.44,2126.56,2125.99,2126.27,12567
2016/4/26,1409,2126.27,2126.45,2126.16,2126.23,12844
2016/4/26,1410,2126.2,2126.28,2126.1,2126.24,14734
2016/4/26,1411,2126.16,2128.07,2126.16,2128.07,14616
2016/4/26,1412,2128.75,2129.97,2128.55,2129.97,22899
2016/4/26,1413,2130.2,2130.91,2130.13,2130.91,22563
2016/4/26,1414,2130.99,2131.29,2130.83,2130.95,18384
2016/4/26,1415,2131.07,2131.13,2130.44,2130.58,15182
2016/4/26,1416,2130.52,2130.79,2130.28,2130.41,15016
2016/4/26,1417,2130.63,2130.63,2130.27,2130.33,13473
2016/4/26,1418,2130.29,2130.29,2129.42,2129.52,13949
2016/4/26,1419,2129.55,2129.55,2129.19,2129.31,13810
2016/4/26,1420,2129.16,2129.29,2129.09,2129.21,12946
2016/4/26,1421,2129.5,2132.05,2129.5,2131.97,29165
2016/4/26,1422,2132.35,2135.96,2132.35,2135.95,41240
2016/4/26,1423,2136.21,2140.07,2136.21,2139.93,54828
2016/4/26,1424,2140.07,2141.32,2140.04,2141.32,48464
2016/4/26,1425,2141.12,2141.43,2140.82,2140.82,36892
2016/4/26,1426,2140.81,2140.81,2139.86,2139.87,28295
2016/4/26,1427,2139.63,2139.72,2139.3,2139.43,24268
2016/4/26,1428,2139.3,2139.3,2138.86,2138.86,23012
2016/4/26,1429,2138.98,2140.29,2138.82,2140.16,23909
2016/4/26,1430,2140.21,2142.06,2140.21,2142.06,33161
2016/4/26,1431,2142.18,2144.52,2142.18,2144.49,41175
2016/4/26,1432,2144.72,2146.4,2144.72,2146.31,48658
2016/4/26,1433,2146.3,2146.49,2145.91,2145.91,42740
